bit_depth,channels,duration_seconds,filename,sample_rate_hz,size_bytes
16,1,8.585625,19-FF-Mi2_16kHz.wav,16000,274784
16,1,8.585625,19-FF-Mi3_16kHz.wav,16000,274784
16,1,8.585625,19-FF-Mi4_16kHz.wav,16000,274784
16,1,8.585625,19-FF-Mi5_16kHz.wav,16000,274784
16,1,8.585625,19-FF-Mi6_16kHz.wav,16000,274784
16,1,8.533375,19-H1-Mi1_16kHz.wav,16000,273112
16,1,8.533375,19-H1-Mi2_16kHz.wav,16000,273112
16,1,8.533375,19-H1-Mi3_16kHz.wav,16000,273112
16,1,8.533375,19-H1-Mi4_16kHz.wav,16000,273112
16,1,8.533375,19-H1-Mi5_16kHz.wav,16000,273112
16,1,8.533375,19-H1-Mi6_16kHz.wav,16000,273112
16,1,9.0674375,19-H2-Mi1_16kHz.wav,16000,290202
16,1,9.0674375,19-H2-Mi2_16kHz.wav,16000,290202
16,1,9.0674375,19-H2-Mi3_16kHz.wav,16000,290202
16,1,9.0674375,19-H2-Mi4_16kHz.wav,16000,290202
16,1,9.0674375,19-H2-Mi5_16kHz.wav,16000,290202
16,1,9.0674375,19-H2-Mi6_16kHz.wav,16000,290202
16,1,7.4188125,19-HF-Mi1_16kHz.wav,16000,237446
16,1,7.4188125,19-HF-Mi2_16kHz.wav,16000,237446
16,1,7.4188125,19-HF-Mi3_16kHz.wav,16000,237446
16,1,7.4188125,19-HF-Mi4_16kHz.wav,16000,237446
16,1,7.4188125,19-HF-Mi5_16kHz.wav,16000,237446
16,1,7.4188125,19-HF-Mi6_16kHz.wav,16000,237446
16,1,14.8491875,19-LD-Mi1_16kHz.wav,16000,475218
16,1,14.8491875,19-LD-Mi2_16kHz.wav,16000,475218
16,1,14.8491875,19-LD-Mi3_16kHz.wav,16000,475218
16,1,14.8491875,19-LD-Mi4_16kHz.wav,16000,475218
16,1,14.8491875,19-LD-Mi5_16kHz.wav,16000,475218
16,1,14.8491875,19-LD-Mi6_16kHz.wav,16000,475218
16,1,9.4505625,19-TO-Mi1_16kHz.wav,16000,302462
16,1,9.4505625,19-TO-Mi2_16kHz.wav,16000,302462
16,1,9.4505625,19-TO-Mi3_16kHz.wav,16000,302462
16,1,9.4505625,19-TO-Mi4_16kHz.wav,16000,302462
16,1,9.4505625,19-TO-Mi5_16kHz.wav,16000,302462
16,1,9.4505625,19-TO-Mi6_16kHz.wav,16000,302462
